user,nice,system,iowait,steal,idle,Concurrency,time,apache 
7.26,0,82.37,1.68,0,8.69,1000,2646,150
6.93,0,86.63,1.37,0,5.06,1000,2647,150
6.82,0,86.23,1.13,0,5.82,1000,2648,150
6.64,0,86.17,0.99,0,6.2,1000,2649,150
6.98,0,86.16,1.25,0,5.61,1000,2650,150
6.25,0.06,77.64,1.44,0,14.62,1000,2651,150
6.91,0.06,85.62,1.31,0,6.1,1000,2652,150
6.63,0,86.74,0.94,0,5.69,1000,2653,150
6.39,0,75.56,2.19,0,15.85,1000,2654,150
6.65,0.06,86,1.44,0,5.84,1000,2655,150
6.16,0.06,78.72,2.05,0,13.01,1000,2656,150
6.74,0,84.21,2.56,0,6.49,1000,2657,150
7.58,0,74.26,3.13,0,15.03,1000,2658,150
5.66,0,87.56,2.05,0,4.73,1000,2659,150
5.8,0.06,85.63,2.52,0,5.99,1000,2660,150
6.18,0,82.41,2.37,0,9.05,1000,2661,150
6.2,0,86.59,2.44,0,4.76,1000,2662,150
6.06,0,87,3,0,3.94,1000,2663,150
5.81,0,84.07,3.62,0,6.5,1000,2664,150
6.08,0.06,85.13,3.86,0,4.87,1000,2665,150
5.86,0,85.58,3.34,0,5.23,1000,2666,150
6.03,0.13,81.53,2.82,0,9.49,1000,2667,150
7.73,0.06,79.59,2.6,0,10.01,1000,2668,150
6.06,0.13,71.67,2.62,0,19.53,1000,2669,150
6.39,0.13,81.44,2.82,0,9.22,1000,2670,150
6.72,0,83.48,3.02,0,6.78,1000,2671,150
5.29,0.13,79.79,3.59,0,11.21,1000,2672,150
5.81,0,86.83,3.43,0,3.93,1000,2673,150
6.26,0.44,65.87,5.18,0,22.25,1000,2674,150
4.98,0.19,68.64,3.67,0,22.53,1000,2675,150
6.77,0.13,70.51,1.9,0,20.7,1000,2676,150
5.7,0.06,75.38,3.07,0,15.79,1000,2677,150
6.05,0,81.55,3.18,0,9.23,1000,2678,150
5.82,0.13,79.02,2.63,0,12.4,1000,2679,150
6.66,0,77.35,3.11,0,12.88,1000,2680,150
7.36,0.32,63.98,3.49,0,24.85,1000,2681,150
8.43,0.38,76.37,2.94,0,11.88,1000,2682,150
8.39,0.19,72.47,3.05,0,15.89,1000,2683,150
8.97,0.38,68.41,4.36,0,17.88,1000,2684,150
8.44,0.44,66.94,4.38,0,19.81,1000,2685,150
8.01,0.38,67.21,3.66,0,20.74,1000,2686,150
7.82,0.32,59.29,3.82,0,28.75,1000,2687,150
7.98,0.57,67.38,3.83,0,20.24,1000,2688,150
5.35,0,72.39,2.64,0,19.62,1000,2689,150
5,0,72.86,2.69,0,19.45,1000,2690,150
5.38,0,77.61,1.67,0,15.34,1000,2691,150
4.82,0,69.42,2.69,0,23.08,1000,2692,150
4.54,0,60.86,5.29,0,29.31,1000,2693,150
6.9,0,72.72,2.73,0,17.65,1000,2694,150
6.55,0.06,74.44,5.02,0,13.92,1000,2695,150
6.41,0,77.65,3.92,0,12.02,1000,2696,150
6.95,0.06,65.41,6.39,0,21.18,1000,2697,150
6.76,0.06,72.89,5.26,0,15.03,1000,2698,150
6.49,0,75.97,5.87,0,11.67,1000,2699,150
8.02,0.32,57.61,15.98,0,18.07,1000,2700,150
8.93,0.69,66.46,12.05,0,11.87,1000,2701,150
8.82,0.13,67.82,12.41,0,10.83,1000,2702,150
9.32,0.38,60.11,14.23,0,15.95,1000,2703,150
7.9,0.25,65,3.66,0,23.18,1000,2704,150
8.57,0,70.53,2.88,0,18.02,1000,2705,150
6.5,0.06,77.5,2.62,0,13.31,1000,2706,150
6.14,0.06,63.2,5.33,0,25.27,1000,2707,150
6.83,0,74.18,2.36,0,16.64,1000,2708,150
6.73,0.06,59.33,5.03,0,28.85,1000,2709,150
5.86,0.06,36.6,6.94,0,50.54,1000,2710,150
4.92,0.19,28.91,5.37,0,60.61,1000,2711,150
2.29,0.38,7.05,4.57,0,85.71,1000,2712,150
0.63,0.19,2.51,5.59,0,91.07,1000,2713,150
1.01,0.06,2.66,4.43,0,91.83,1000,2714,150
0.63,0,0.95,2.9,0,95.53,1000,2715,150
0.95,0.13,1.83,2.78,0,94.32,1000,2716,150
2.55,0.32,3.69,8.53,0,84.91,1000,2717,150
2.4,0.32,5.87,5.43,0,85.98,1000,2718,150
1.77,0.32,4.3,8.59,0,85.03,1000,2719,150
2.09,0.13,6.46,3.67,0,87.65,1000,2720,150
2.38,0.69,5.83,4.01,0,87.08,1000,2721,150
2.8,0.7,3.88,5.03,0,87.59,1000,2722,150
3.43,0.64,4.39,6.87,0,84.68,1000,2723,150
2.85,0.57,3.3,3.8,0,89.48,1000,2724,150
1.95,0.44,4.78,7.99,0,84.84,1000,2725,150
3.09,0.69,5.55,4.22,0,86.45,1000,2726,150
1.96,0.38,2.85,3.92,0,90.89,1000,2727,150
0.25,0,1,3.44,0,95.3,1000,2728,150
0.25,0,1.06,5.5,0,93.19,1000,2729,150
0.13,0,1,3.51,0,95.36,1000,2730,150
0.19,0,2.19,2.19,0,95.42,1000,2731,150
0.31,0.06,3.36,2.49,0,93.77,1000,2732,150
0,0,6.52,3.95,0,89.53,1000,2733,150
0,0.06,6.85,6.72,0,86.36,1000,2734,150
0.13,0,6.45,5.58,0,87.84,1000,2735,150
0,0,7.45,5.82,0,86.73,1000,2736,150
0.06,0.19,6.64,5.26,0,87.84,1000,2737,150
0.31,0,7.88,5.69,0,86.11,1000,2738,150
1.74,0.12,8.47,6.11,0,83.55,1000,2739,150
0.5,0,8.54,6.28,0,84.67,1000,2740,150
2.22,0.19,5.13,6.58,0,85.89,1000,2741,150
1.07,0.06,7.35,5.59,0,85.92,1000,2742,150
2.4,0.13,6.69,6.12,0,84.66,1000,2743,150
1.53,0.06,5.42,5.54,0,87.44,1000,2744,150
1.77,0.38,10.31,5.88,0,81.66,1000,2745,150
0.44,0.06,7.65,5.82,0,86.02,1000,2746,150
0.13,0,9.42,4.14,0,86.32,1000,2747,150
1.14,0.19,6.21,4.31,0,88.15,1000,2748,150
0.32,0,12.63,2.92,0,84.14,1000,2749,150
1.66,0.19,8.35,5.04,0,84.77,1000,2750,150
1.96,0.25,9.88,6.84,0,81.06,1000,2751,150
1.45,0.19,8.28,4.87,0,85.21,1000,2752,150
1.83,0.32,8.98,5.56,0,83.31,1000,2753,150
1.21,0.19,12.68,4.65,0,81.27,1000,2754,150
2.91,0.19,13.54,0.89,0,82.47,1000,2755,150
2.42,0.45,6.3,5.15,0,85.69,1000,2756,150
0.69,0,6.81,0.63,0,91.87,1000,2757,150
1.13,0.19,5.96,1.57,0,91.15,1000,2758,150
1,0,3.2,5.58,0,90.21,1000,2759,150
0.63,0.06,4.57,5.07,0,89.67,1000,2760,150
0.44,0,6.21,7.03,0,86.32,1000,2761,150
1.19,0,1.57,4.53,0,92.7,1000,2762,150
1.12,0.19,1.5,4.18,0,93.02,1000,2763,150
0.75,0,2.76,5.71,0,90.77,1000,2764,150
0.25,0,6.4,5.33,0,88.02,1000,2765,150
0.44,0,3.65,4.65,0,91.26,1000,2766,150
0.75,0,1.88,4.83,0,92.54,1000,2767,150
1.07,0.06,1.57,4.08,0,93.22,1000,2768,150
0.88,0.06,6.72,1.01,0,91.33,1000,2769,150
1.96,0.25,5.63,1.83,0,90.33,1000,2770,150
0.76,0.19,2.29,3.94,0,92.82,1000,2771,150
1.13,0.19,2.96,0,0,95.72,1000,2772,150
0.95,0.25,2.59,0,0,96.21,1000,2773,150
1.07,0.19,1.7,0,0,97.03,1000,2774,150
3.18,0.44,6.61,0,0,89.77,1000,2775,150
2.33,0.13,6.49,2.77,0,88.28,1000,2776,150
4.55,0.57,6.77,5,0,83.11,1000,2777,150
3.8,0.51,6.77,0,0,88.92,1000,2778,150
2.24,0.51,6.84,0.06,0,90.35,1000,2779,150
2.03,0.25,4.24,0,0,93.48,1000,2780,150
0.62,0.12,1.31,0,0,97.94,1000,2781,150
1.01,0.06,1.57,0,0,97.36,1000,2782,150
2.02,0.32,5.88,1.01,0,90.77,1000,2783,150
1.21,0.32,6.3,2.74,0,89.43,1000,2784,150
1.19,0.19,3.95,0,0,94.67,1000,2785,150
0.82,0.19,2.08,0,0,96.91,1000,2786,150
1.4,0.19,6.44,0,0,91.96,1000,2787,150
4.3,0.51,6.06,2.59,0,86.54,1000,2788,150
4.2,0.83,7.83,3.12,0,84.02,1000,2789,150
3.25,0.38,4.85,0,0,91.52,1000,2790,150
2.59,0.57,3.79,1.2,0,91.86,1000,2791,150
1.38,0.38,1.88,0,0,96.36,1000,2792,150
1.77,0.32,2.77,0,0,95.15,1000,2793,150
0.19,0,0.5,0,0,99.31,1000,2794,150
1.78,0.13,3.3,0,0,94.8,1000,2795,150
2.09,0.32,4.31,2.03,0,91.26,1000,2796,150
2.1,0.51,6.62,1.65,0,89.12,1000,2797,150
2.2,0.25,3.78,1.32,0,92.45,1000,2798,150
2.09,0.25,3.35,0.06,0,94.25,1000,2799,150
3.11,0.38,5.59,0,0,90.92,1000,2800,150
2.54,0.25,5.09,1.46,0,90.65,1000,2801,150
2.03,0.32,8.18,0,0,89.47,1000,2802,150
1.58,0.19,3.41,5.3,0,89.52,1000,2803,150
2.27,0.25,3.47,2.72,0,91.28,1000,2804,150
0.5,0,0.38,1.95,0,97.17,1000,2805,150
1.96,0,0.76,2.71,0,94.57,1000,2806,150
1.95,0,1.57,0,0,96.48,1000,2807,150
2.52,0,0.38,0,0,97.1,1000,2808,150
2.71,0,0.19,0,0,97.11,1000,2809,150
2.57,0,0.25,0.88,0,96.31,1000,2810,150
1.38,0.13,1.07,3.14,0,94.28,1000,2811,150
0.63,0,0.94,0.69,0,97.75,1000,2812,150
1.82,0,0.44,1.76,0,95.98,1000,2813,150
2.32,0,0.25,1.01,0,96.42,1000,2814,150
2.14,0,1.26,0.13,0,96.47,1000,2815,150
2.57,0,0.25,0.06,0,97.12,1000,2816,150
0.13,0,0.25,0.06,0,99.56,1000,2817,150
0.13,0,0.13,0,0,99.75,1000,2818,150
0.31,0,0.06,0,0,99.62,1000,2819,150
0.38,0,0.31,0,0,99.31,1000,2820,150
0.31,0.06,0.19,0,0,99.43,1000,2821,150
0.38,0,0.25,0.06,0,99.31,1000,2822,150
0.19,0,0.06,0,0,99.75,1000,2823,150
0,0,0.25,0,0,99.75,1000,2824,150
0.06,0,0.06,0,0,99.88,1000,2825,150
0,0,0.06,0,0,99.94,1000,2826,150
3.43,0,14.73,0.12,0,81.71,1000,2827,150
3.58,0,15.19,0,0,81.23,1000,2828,150
1.75,0,4.56,0,0,93.69,1000,2829,150
3.69,0.25,17.15,2.38,0,76.53,1000,2830,150
5.2,0.06,52.44,0.69,0,41.6,1000,2831,150
6.77,0.06,88.39,0.19,0,4.59,1000,2832,150
6.58,0.37,88.02,0.37,0,4.66,1000,2833,150
5.82,0.06,89.93,0,0,4.19,1000,2834,150
6.11,0.12,88.54,0.44,0,4.8,1000,2835,150
6.65,0.31,86.44,0.25,0,6.34,1000,2836,150
6.1,0.06,82.08,1.12,0,10.64,1000,2837,150
6.65,0.12,86.82,0.93,0,5.47,1000,2838,150
5.99,0.12,89.76,0.12,0,4,1000,2839,150
6.18,0,90.46,0,0,3.37,1000,2840,150
6.04,0.19,87.99,1,0,4.79,1000,2841,150
5.99,0,90.32,0.44,0,3.25,1000,2842,150
6.22,0,89.3,0.93,0,3.54,1000,2843,150
5.78,0,90.05,0.5,0,3.67,1000,2844,150
5.73,0,79.27,1.43,0,13.57,1000,2845,150
5.67,0,79.58,1.99,0,12.76,1000,2846,150
6.48,0,82.29,2,0,9.23,1000,2847,150
5.45,0,63.88,2.42,0,28.25,1000,2848,150
6.06,0,74.46,2.23,0,17.25,1000,2849,150
5.53,0,75.22,2.36,0,16.89,1000,2850,150
5.79,0,79.87,1.51,0,12.83,1000,2851,150
5.93,0,82.2,1.48,0,10.38,1000,2852,150
5.88,0,79.39,2.29,0,12.44,1000,2853,150
5.33,0.12,71.48,3.04,0,20.02,1000,2854,150
6.05,0,78.79,2.12,0,13.04,1000,2855,150
5.7,0,76.38,2.11,0,15.81,1000,2856,150
5.02,0.06,71.93,2.04,0,20.94,1000,2857,150
5.5,0,83.32,1.24,0,9.94,1000,2858,150
5.66,0,68.16,2.8,0,23.38,1000,2859,148
4.77,0.06,74.83,1.61,0,18.72,1000,2860,147
5.47,0.12,78.05,2.11,0,14.24,1000,2861,146
5.04,0,67.35,2.43,0,25.19,1000,2862,148
5.54,0,81.43,1.6,0,11.44,1000,2863,145
6.35,0,89.79,0.31,0,3.55,1000,2864,140
5.61,0,90.46,0.87,0,3.06,1000,2865,141
4.93,0,74.33,2.19,0,18.55,1000,2866,139
6.04,0.06,89.55,1.06,0,3.3,1000,2867,138
5.74,0.12,78.79,2,0,13.35,1000,2868,137
5.23,0.06,78.39,1.17,0,15.15,1000,2869,136
6.17,0,89.53,1.12,0,3.18,1000,2870,135
5.75,0,82.61,1.75,0,9.88,1000,2871,128
5.34,0,71.35,1.86,0,21.44,1000,2872,127
6.38,0,79.26,1.3,0,13.07,1000,2873,126
5.6,0,77.1,2.55,0,14.75,1000,2874,125
5.86,0,79.83,1.3,0,13.02,1000,2875,122
6.12,0.12,88.64,0.62,0,4.49,1000,2876,120
5.81,0,90.07,0.31,0,3.81,1000,2877,119
6.5,0,88.44,0.62,0,4.44,1000,2878,118
4.85,0,64.97,4.04,0,26.14,1000,2879,117
5.33,0,65.77,3.76,0,25.14,1000,2880,116
5.61,0.06,77.44,1.54,0,15.35,1000,2881,115
6.06,0,83,1.88,0,9.06,1000,2882,114
4.15,0.12,63,4.27,0,28.47,1000,2883,113
6.39,0,84.66,1.63,0,7.33,1000,2884,112
5.89,0,82.32,1.55,0,10.24,1000,2885,111
5.41,0.06,85.51,1.74,0,7.28,1000,2886,109
5.86,0,84.24,1.62,0,8.29,1000,2887,105
6.09,0,87.32,1.8,0,4.79,1000,2888,103
5.91,0.06,88.3,1.93,0,3.8,1000,2889,101
4.96,0,69.79,2.11,0,23.14,1000,2890,5
5.82,0.13,80.91,2.07,0,11.08,1000,2891,5
7.56,0,85.37,1.55,0,5.52,1000,2892,6
7.29,0,84.49,1.18,0,7.04,1000,2893,6
6.89,0,86.77,0.87,0,5.47,1000,2894,8
6.63,0,88.13,0.44,0,4.8,1000,2895,9
6.35,0,79.7,1.37,0,12.58,1000,2896,12
6.17,0,85.67,1.12,0,7.04,1000,2897,20
6.06,0,88.88,0.81,0,4.25,1000,2898,23
5.62,0,77.22,3.02,0,14.14,1000,2899,55
5.71,0.06,83.32,1.82,0,9.09,1000,2900,83
6.54,0,76.64,2.74,0,14.08,1000,2901,115
4.78,0,71.14,3.23,0,20.86,1000,2902,115
5.06,0.06,75.53,2.5,0,16.85,1000,2903,115
6.35,0,87.36,1.93,0,4.36,1000,2904,115
5.45,0,84.22,2.35,0,7.98,1000,2905,150
5.67,0,88.79,1.5,0,4.05,1000,2906,150
5.64,0,86.67,4.77,0,2.91,1000,2907,150
5.97,0,78.02,2.76,0,13.25,1000,2908,150
5.67,0,82.04,2.49,0,9.79,1000,2909,150
6.57,0,85.43,2.73,0,5.27,1000,2910,150
6.08,0.13,82.72,1.84,0,9.24,1000,2911,150
6.54,0,84.05,2.67,0,6.73,1000,2912,150
5.63,0.06,66.83,4.01,0,23.47,1000,2913,150
6.01,0.06,82.8,3.1,0,8.03,1000,2914,150
5.65,0,81.54,2.26,0,10.55,1000,2915,150
5.75,0.06,79.33,2.84,0,12.01,1000,2916,150
6.73,0.06,80.17,2.12,0,10.91,1000,2917,150
5.9,0.12,79.14,1.74,0,13.1,1000,2918,150
5.62,0,71.92,1.58,0,20.88,1000,2919,150
5.9,0,77.02,2.57,0,14.5,1000,2920,150
5.48,0,79.28,1.76,0,13.48,1000,2921,150
5.34,0,74.6,1.74,0,18.32,1000,2922,150
5.81,0,79.65,2.37,0,12.17,1000,2923,150
5.95,0.06,77.45,2.17,0,14.37,1000,2924,150
6.14,0.06,71.88,2.5,0,19.41,1000,2925,150
5.94,0.06,75.55,1.5,0,16.95,1000,2926,150
6.1,0.06,78.63,1.45,0,13.76,1000,2927,150
5.49,0,78.49,2.06,0,13.97,1000,2928,150
6.15,0.13,86.32,1.19,0,6.21,1000,2929,150
6.11,0,89.6,0.93,0,3.36,1000,2930,150
5.39,0,76.41,1.71,0,16.49,1000,2931,150
5.83,0,79,1.57,0,13.61,1000,2932,150
6.07,0.06,72.12,1.9,0,19.85,1000,2933,150
5.58,0,79.74,1.88,0,12.8,1000,2934,150
6.25,0.06,81.39,1.94,0,10.37,1000,2935,150
6.01,0.12,87.12,1.49,0,5.26,1000,2936,150
5.84,0,86.33,1.8,0,6.03,1000,2937,150
4.76,0,78.68,1.36,0,15.2,1000,2938,150
5.9,0,90.32,0.56,0,3.23,1000,2939,150
5.73,0.06,90.65,0.62,0,2.93,1000,2940,150
6.19,0,90.12,0.75,0,2.94,1000,2941,115
5.15,0,82,0.99,0,11.86,1000,2942,116
5.78,0,90.68,0.37,0,3.17,1000,2943,118
5.85,0,90.04,0.62,0,3.49,1000,2944,115
6.48,0,89.84,0.93,0,2.74,1000,2945,115
5.87,0,89.69,1.75,0,2.69,1000,2946,115
5.81,0,85.77,2.18,0,6.24,1000,2947,115
6.2,0,89.21,1.05,0,3.53,1000,2948,115
6.32,0,89.87,0.44,0,3.38,1000,2949,68
5.97,0,91.11,0.68,0,2.24,1000,2950,65
6.4,0,84.68,1.57,0,7.34,1000,2951,62
6.21,0,86.94,1.19,0,5.65,1000,2952,60
